"title","imdb_id","genres","overview","poster_path"
"Eddie and the Cruisers","85475","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","Michael Paré stars as Eddie Wilson of the rock band Eddie and Cruisers. The band is at the height of their career in the 1960s when front man Eddie drives his car off a bridge in an apparent suicide -- but the body was never found.","/vVhjMqKamA8sfDruUd8amkc8RoD.jpg"
"Educating Rita","85478","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","Rita, a hairdresser with a sharp wit, is married to Denny, and at 26 doesn't want a baby. She wants to discover herself -son she joins the Open University. Dr. Frank Bryant Is a disillusioned university professor of literature. His marriage has failed, his girlfriend is having an affair with his best friend and he can't get through the day without downing a bottle or two of whisky. He refers to himself as an appalling teacher of appalling students. What Frank needs is a challenge ... along comes Rita. In this hilarious and often moving drama, the story tells how two people find a now lease of life through each other.","/83BnNfebdqK0lVkT3UzOdchUrg3.jpg"
"El Norte","85482","[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","Brother and sister Enrique and Rosa flee persecution at home in Guatemala and journey north, through Mexico and on to the United States, with the dream of starting a new life.","/lsAr6Eu2r4RnQ4M4CFLjYHVUzjZ.jpg"
"Dark Habits","85496","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","A nightclub singer seeks refuge with gay nuns on dope in a Madrid convent.","/zp2NqSm1WQnP3IGwVlCL6ZFtDi8.jpg"
"Faces of Death II","85518","[{'id': 27, 'name': 'Horror'}, {'id': 99, 'name': 'Documentary'}]","This movie continues in the same vein as F.O.D. 1 with short scenes of death related material. Mortuarys, accidents, police work are filmed by TV crews and home video cameras. Some of the material are most likely fake, some not as likely.","/6O87VXAMLJjEW7SgWWkowIcMLmd.jpg"
"Fire and Ice","85542","[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","In this animated tale, a tiny village is destroyed by a surging glacier, which serves as the deadly domain for the evil Ice Lord, Nekron. The only survivor is a young warrior, Larn, who vows to avenge this act of destruction. The evil continues, however, as Nekron's palace of ice heads straight towards Fire Keep, the great fortress ruled by the good King Jarol. When Jarol's beautiful daughter, Teegra, is abducted by Nekron's sub-human ape-like creatures, Larn begins a daring search for her. What results is a tense battle between good and evil, surrounded by the mystical elements of the ancient past.","/ikV5SBkSQ9svF82omB1DfghBMn2.jpg"
"Flashdance","85549","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","The popular 1980’s dance movie that depicts the life of an exotic dancer with a side job as a welder who true desire is to get into ballet school. It’s her dream to be a professional dancer and now is her chance. The film has a great soundtrack with an Oscar winning song.","/pW8tRnHJbZfobnEX16CjkOg8bAH.jpg"
"Gorky Park","85615","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","Police Inspector Renko tries to solve the case of three bodies found in Moscow's Gorky Park but finds his attempts to solve the crime impeded by his superiors. Working on his own, Renko seeks out more information and stumbles across a conspiracy involving the highest levels of the government.","/vPsILhxC7sWRQIa6f1SnbvTm5XL.jpg"
"Halloween III: Season of the Witch","85636","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]","Dr. Daniel Challis and Ellie Grimbridge stumble onto a gruesome murder scheme when Ellie's novelty-salesman father, Harry, is killed while in possession of a strange mask made by the Silver Shamrock mask company. The company's owner, Conal Cochran, wants to return Halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country.","/svPexK18MEl0lyAqb8fFUGGsEQ8.jpg"
"The Hunger","85701","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]","Miriam and John are an elegant couple with a dark secret: they are vampires. Feeding on human blood, Miriam has lived for over 2000 years. She gave her lover the gift of eternal life and together they hunt. But John begins aging rapidly, he seeks the help of Dr. Sarah Roberts. Miriam is immediately drawn to Sarah, desiring her as her next immortal companion...","/ua5BKMRDqchLWQiJi7HfXlxELec.jpg"
"The Visitor","857191","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","A college professor travels to New York City to attend a conference and finds a young couple living in his apartment.","/9Xwwu1bSMfVEo6VTSVnJ6KI6Rnk.jpg"
"Jaws 3-D","85750","[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","This third film in the series follows a group of marine biologists attempting to capture a young great white shark that has wandered into Florida's Sea World Park. However, later it is discovered that the shark's 35-foot mother is also a guest at Sea World. What follows is the shark wreaking havoc on the visitors in the park.","/5Daud3zyxB4FgZPgqnvRer6FOU7.jpg"
"The King of Comedy","85794","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.","/pbAqLKoLydP7jl6P0vmYwlDtRPD.jpg"
"Koyaanisqatsi","85809","[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]","Takes us to locations all around the US and shows us the heavy toll that modern technology is having on humans and the earth. The visual tone poem contains neither dialogue nor a vocalized narration: its tone is set by the juxtaposition of images and the exceptional music by Philip Glass.","/hxL6Obbbbh9KPvGpXX7F1Oc9Fft.jpg"
"Krull","85811","[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","A prince and a fellowship of companions set out to rescue his bride from a fortress of alien invaders who have arrived on their home planet.","/xini4pJHApNdYO1go39BmIvBdLT.jpg"
"Battle for Terra","858486","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]","A peaceful alien planet faces annihilation, as the homeless remainder of the human race sets its eyes on Terra. Mala, a rebellious Terrian teenager, will do everything she can to stop it.","/hE71YvRdNaILXxPf0iASqqFTCSv.jpg"
"Local Hero","85859","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","An American oil company sends a man to Scotland to buy up an entire village where they want to build a refinery. But things don't go as expected.","/6uYYGXYZluoxloY7uIpFkvKwq8z.jpg"
"The Man with Two Brains","85894","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]","A story about a brain surgeon who tries to end his unhappy marriage to spend more time with a disembodied brain.","/sz9dFO1EPOXPyx1B2BHhy28ANVd.jpg"
"The Mummy: Tomb of the Dragon Emperor","859163","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]","Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.","/53hrZvxiV3HgG6pdhuMeErIc7Hg.jpg"
"Max Dugan Returns","85919","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","An English teacher and struggling single mother has her life disrupted when the father who abandoned her as a child comes back into her life.","/7zSLwQGPgxTvFVcbNDIssjOlgxr.jpg"
"The Meaning of Life","85959","[{'id': 35, 'name': 'Comedy'}]","Life's questions are 'answered' in a series of outrageous vignettes, beginning with a staid London insurance company which transforms before our eyes into a pirate ship. Then there's the National Health doctors who try to claim a healthy liver from a still-living donor. The world's most voracious glutton brings the art of vomiting to new heights before his spectacular demise.","/uCdQLoSQYJXrH3HvwNOJp5ing6q.jpg"
"Mr. Mom","85970","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","Jack and Caroline are a couple making a decent living When Jack suddenly loses his job. They agree that he should stay at home and look after the house while Caroline works. It's just that he's never done it before, and really doesn't have a clue...","/8w2QCXAvz0whhlVFk0lsw01lqFK.jpg"
"My Tutor","85980","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","High school senior Bobby Chrystal fails his French class, which will block him from entering Yale. His rich, authoritarian father hires an attractive 29-year-old to tutor Bobby over the summer and help him pass a make-up exam. While Bobby's friends lead him away into strange excursions aimed at losing their virginity, Bobby finds all the extracurricular activities he needs with his new tutor.","/2b7rg7olnmtSBta2TV4rQdBZQXu.jpg"
"National Lampoon's Vacation","85995","[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]","Clark Griswold is on a quest to take his family on a quest to Walley World theme park for a vacation, but things don't go exactly as planned.","/ySI88wO1IFyKGWpSKRTSPilE3t2.jpg"
"Never Cry Wolf","86005","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","This film dramatizes the true story of Farley Mowat, when he was sent to the Canadian tundra area to collect evidence of the grievous harm the wolf population was allegedly doing to the caribou herds. In his struggle to survive in that difficult environment he studies the wolves, and realizes that the old beliefs about wolves and their supposed threat are almost totally false. Furthermore, he learns that humans represent a far greater threat to the land, and also to the wolves, a species which plays an important role in the ecosystem of the north.","/jUQ8RkdrQ9ubP8IV3bGvZIlDAcF.jpg"
"Never Say Never Again","86006","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","James Bond returns as the secret agent 007 one more time to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge. This is the last time for Sean Connery as Her Majesty's Secret Agent 007.","/s9tBlhTEW0OtYJdemVMPbRcD7wk.jpg"
"Nightmares","86014","[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]","A collection of short stories. In one a woman who leaves her house late at night to drive to the store while a killer is loose encounters some problems. In the second an arcade whiz kid's obsession with a game leads to deadly consequences. In the third a small town priest loses his faith and decides to leave town, but in the desert is stalked by a mysterious black pick-up truck. In the final story, a family's problem with a rat is larger than they think.","/5MMoKHH62pMfCvTXsDiQ0FTrDwB.jpg"
"Nostalgia","86022","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","The Russian poet Andrei Gorchakov, accompanied by guide and translator Eugenia, is traveling through Italy researching the life of an 18th-century Russian composer. In an ancient spa town, he meets the lunatic Domenico, who years earlier had imprisoned his own family in his house for seven years to save them from the evils of the world. Seeing some deep truth in Domenico's act, Andrei becomes drawn to him. In a series of dreams, the poet's nostalgia for his homeland and his longing for his wife, his ambivalent feelings for Eugenia and Italy, and his sense of kinship with Domenico become intertwined.","/mSrfyFGeSZ58sfDvtVz8TvTQyfX.jpg"
"Octopussy","86034","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Farberge egg. James bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.","/s1GeJcwTclopbed1Bo2hjunSika.jpg"
"The Outsiders","86066","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","When two poor greasers, Johnny, and Ponyboy are assaulted by a vicious gang, the socs, and Johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events.","/35K8ItoRuD7i0VBqjj8bEX0Ct6E.jpg"
"Evangelion: 2.0 You Can (Not) Advance","860906","[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","Under constant attack by monstrous creatures called Angels that seek to eradicate humankind, U.N. Special Agency NERV introduces two new EVA pilots to help defend the city of Tokyo-3: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Meanwhile, Gendo Ikari and SEELE proceed with a secret project that involves both Rei and Shinji.  The film was retitled ""Evangelion: 2.22"" for its DVD/Blu-Ray release.","/odCtbDVJMxaqsTt4fIkM7UHZ8ta.jpg"
"Evangelion: 3.0 You Can (Not) Redo","860907","[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","14 years after third impact, Ikari Shinji awakens to a world he does not remember. He hasn't aged. Much of Earth is laid in ruins, Nerv has been dismantled, and people who he once protected have turned against him. Befriending the enigmatic Nagisa Kaworu, Shinji continues the fight against the angels and realizes the fighting is far from over, even when it could be against his former allies. The characters' struggles continue amidst the battles against the angels and each other, spiraling down to what could inevitably be the end of the world.  The film was retitled ""Evangelion: 3.33"" for its DVD/Blu-Ray release.","/nNYdbYN6en8zLYgmYFV3cU5VmMu.jpg"
"Porky's II: The Next Day","86129","[{'id': 35, 'name': 'Comedy'}]","When the students of Angel Beach High decide to stage ""An Evening With Shakespeare,"" their efforts are threatened by Miss Balbricker, who views the works of Shakespeare as obscene. She enlists the help of Reverend Bubba Flavel, a religious fanatic who brings along his flock of followers to pressure the school into shutting down the production.","/6oyLjjDSdLWWxaKpOujf7JbG12j.jpg"
"The Raiders of Atlantis","86135","[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","A team of scientists working to raise a sunken Russian nuclear submarine on an ocean platform off the coast of Miami, Florida, unearth an ancient Atlantean relic from the sea floor and bring in an expert to make some sense of it. But while attempting to raise the sub, radioactive leakage from its missles triggers the re-emergence of Atlantis, and the resulting tidal wave destroys the platform and leaves only a small group of survivors. Rescued by two Vietnamvets-turned-heavies who are out relaxing after their latest job, their boat eventually runs aground on a Carribean island nearby where, upon going ashore, it is discovered that everything has been destroyed and everybody killed. The culprits, a vicious group of well-armed raiders, and their leader, Crystal Skull, are descendants of Atlantis' original race who set about reclaiming the world and adding the survivors to the list of victims as they struggle to stay alive and defeat the raiders and send Atlantis back to the ocean floor.","/1GKdylS7cQJJIJpGxyhdgZgPVZs.jpg"
"Private School","86143","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","Private-school student Christine loves Jim. But her classmate, Jordan, is also vying for Jim's attention and trying to end his relationship with Christine. Meanwhile, Jim's friend Bubba embarks on a series of sexual escapades, including dressing up as a woman to access the girls' locker room. Despite Jim and Christine's efforts to spend some time alone, various shenanigans and schemes interfere.","/vibX53BS2wgHVjhz3MmPpNDYjG0.jpg"
"Psycho II","86154","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","Years of treatment at a mental institution for the criminally insane, Norman Bates still can't quite elude the demands of ""Mother."" Vera Miles also returns as the inquisitive woman who is haunted by her sister's brutal murder and the ominous motel where it all occurred.","/tYNx7yIU9Q3O2xxjy3ie5YCkIak.jpg"
"Elite Squad","861739","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]","In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.","/soOOLcNFRHCKf1WD6T8psUY5Xgi.jpg"
"Return of the Jedi","86190","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.","/jx5p0aHlbPXqe3AH9G15NvmWaqQ.jpg"
"Richard Pryor: Here and Now","86194","[{'id': 35, 'name': 'Comedy'}]","Part live stand-up performance, part documentary, this film is one of comedian Richard Pryor's later stand-up performances. As foul-mouthed as ever, Pryor touches on most of the same topics as in his previous live shows.","/7tBphDdBr6Ws5pmCmPllW3m03Z1.jpg"
"The Right Stuff","86197","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter and Wally Schirra.","/o2t9jnHHJL0j4P7GDuGmovc1lAH.jpg"
"Risky Business","86200","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","Meet Joel Goodson, an industrious, college-bound 17-year-old and a responsible, trustworthy son. However, when his parents go away and leave him home alone in the wealthy Chicago suburbs with the Porsche at his disposal he quickly decides he has been good for too long and it is time to enjoy himself. After an unfortunate incident with the Porsche Joel must raise some cash, in a risky way.","/60ioiHP0H6PHYcXz7oJvqildpNZ.jpg"
"Rumble Fish","86216","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Rusty James, an absent-minded street thug struggles to live up to his legendary older brother's reputation, and longs for the days when gang warfare was going on.","/pwXuTYNhKucg40HzEhUQDpm2FQm.jpg"
"Valhalla Rising","862467","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]","1000 AD, for years, One Eye, a mute warrior of supernatural strength, has been held prisoner by the Norse chieftain Barde. Aided by Are, a boy slave, One Eye slays his captor and together he and Are escape, beginning a journey into the heart of darkness. On their flight, One Eye and Are board a Viking vessel, but the ship is soon engulfed by an endless fog that clears only as the crew sights an unknown land. As the new world reveals its secrets and the Vikings confront their terrible and bloody fate, One Eye discovers his true self.","/gOZbRtcLCgDARcIkc6Zv2P1UDti.jpg"
"Scarface","86250","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.","/zr2p353wrd6j3wjLgDT4TcaestB.jpg"
"Sunshine Cleaning","862846","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","A single mother and her slacker sister find an unexpected way to turn their lives around in the off-beat dramatic comedy. In order to raise the tuition to send her young son to private school the mom starts an unusual business – a biohazard removal/crime scene clean-up service.","/9JkxUbOFiomw2Ci8ayTfAT69s0k.jpg"
"Silkwood","86312","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","The story of Karen Silkwood, a metallurgy worker at a plutonium processing plant who was purposefully contaminated, psychologically tortured and possibly murdered to prevent her from exposing blatant worker safety violations at the plant.","/wCH2jE7OiCRZUy9V6QIjOtnggEV.jpg"
"Peter & the Wolf","863136","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]","An animated retelling set to Prokofiev's suite. Peter is a slight lad, solitary, locked out of the woods by his protective grandfather","/hTxEvOfRGpyMChEEOqD9GcvGrF7.jpg"
"Sleepaway Camp","86320","[{'id': 27, 'name': 'Horror'}]","Slightly disturbed and painfully shy Angela Baker is sent away to summer camp with her cousin. Not long after Angela's arrival, things start to go horribly wrong for anyone with sinister or less than honorable intentions.","/gkAgVMS2mShi8bXWUSB8VvDshl2.jpg"
"Smokey and the Bandit Part 3","86325","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","The Enos duo convince Cletus, aka The Bandit, to come out of hiding and help them promote their new restaurant. With a little coaxing, he agrees, producing an almost-creaky Trigger as his mode of transport. But his nemesis, Sheriff Buford T. Justice, is on the hunt, forcing Cletus and Trigger to hit the road. Can they steer clear of the vengeful sheriff?","/1LPiWLGAyZwEgYgpq4U2KtrM38m.jpg"
"Something Wicked This Way Comes","86336","[{'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","In a small American town, a diabolical circus arrives, granting wishes for the townsfolk, but twisted as only the esteemed Mr. Dark can make them. Can two young boys overcome the worst the devil himself can deal out?","/4p1IDEbMT6bNo2fjomsDfsDHb0y.jpg"
"Spacehunter: Adventures in the Forbidden Zone","86346","[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","Three women makes an emergency landing on a planet plagued with a fatal disease, but are captured by dictator Overdog. Adventurer Wolff goes there to rescue them and meets Niki, the only Earthling left from a medical expedition. Combining their talents, they try to rescue the women.","/3Yl3HQD451x9UF81oZb2yVWWzsS.jpg"
"Star 80","86355","[{'id': 18, 'name': 'Drama'}]","Paul Snider is a narcissistic, small time hustler who fancies himself a ladies man. His life changes when he meets Dorothy Stratten working behind the counter of a Dairy Queen.","/j5DAEigYLAX5ECWBLE5VoTbdUou.jpg"
"Staying Alive","86361","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","It's five years later and Tony Manero's Saturday Night Fever is still burning. Now he's strutting toward his biggest challenger yet - making it as a dancer on the Broadway stage.","/pZS3K6My4UDwVzwTkEpAo0JXjZt.jpg"
"The Sting II","86370","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Hooker and Gondorf pull a con on Macalinski, an especially nasty mob boss with the help of Veronica, a new grifter. They convince this new victim that Hooker is a somewhat dull boxer who is tired of taking dives for Gondorf. There is a ringer. Lonigan, their victim from the first movie, is setting them up to take the fall.","/5DS3Jj8uSv48s0HjmbeNSIqd0vr.jpg"
"Strange Brew","86373","[{'id': 35, 'name': 'Comedy'}]","Something is rotten at the Elsinore Brewery. Bob and Doug Mackenzie (as seen on SCTV) help the orphan Pam regain the brewery founded by her recently-deceased father. But to do so, they must confront the suspicious Brewmeister Smith and two teams of vicious hockey players.","/sz8LDJX5EveMZWGaRJX95LKEl9w.jpg"
"Streamers","86377","[{'id': 18, 'name': 'Drama'}]","Four young recruits about to be sent to Vietnam confront their prejudicial feelings toward one another when it's learned one of them is homosexual.","/92HNckJ0Kf9psYXjB87x6amU9MN.jpg"
"Sudden Impact","86383","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","When a young rape victim takes justice into her own hands and becomes a serial killer, it's up to Dirty Harry Callahan, on suspension from the SFPD, to bring her to justice.","/AvTrLgO2wQViMeu5I0toQlBVOI7.jpg"
"Superman III","86393","[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.","/pDjfBk3YkdvRK2VERvoHaXJdNxF.jpg"
"The Survivors","86397","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","Having both lost their jobs, two strangers become unlikely friends after a run in with a would be robber, who is actually a hitman with a grudge against the two.","/2RrCZAJaGKYXn8386o2DnvlkwNt.jpg"
"Tender Mercies","86423","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","Alchoholic former country singer Mac Sledge makes friends with a young widow and her son. The friendship enables him to find inspiration to resume his career.","/5UELPA8e0MUZDIpEl8J7ApkKTEU.jpg"
"Terms of Endearment","86425","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","Aurora and Emma are mother and daughter who march to different drummers. Beginning with Emma's marriage, Aurora shows how difficult and loving she can be. The movie covers several years of their lives as each finds different reasons to go on living and find joy. Aurora's interludes with Garrett Breedlove, retired astronaut and next door neighbor are quite striking.","/zGl7KwZX8LQQAdYaaYawTFF6HKY.jpg"
"Testament","86429","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","Nuclear war in the United States is portrayed in a realistic and believable manner. The story is told through the eyes of a woman who is struggling to take care of her family. The entire movie takes place in a small suburban town outside San Francisco. After the nuclear attack, contact with the outside world is pretty much cut off.","/uMhDMMiO3UAYFVeIQ6cyYLgFHp3.jpg"
"Trading Places","86465","[{'id': 35, 'name': 'Comedy'}]","A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.","/6HS7QG5aR0tZ9JHORs7DMtyqCDr.jpg"
"Mr. Peabody & Sherman","864835","[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-travel machine is stolen and moments in history begin to be changed.","/wGRWVfhMdGIThSDld2965oUkJ5E.jpg"
"Twilight Zone: The Movie","86491","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","Four directors collaborated to remake four episodes of the popular television series 'The Twilight Zone' for this movie. The episodes are updated slightly and in color (the television show was in black-and-white), but very true to the originals, where eerie and disturbing situations gradually spin out of control. ""A Quality of Mercy"", ""Kick the Can"", ""It's a Good Life"", and ""Nightmare at 20,000 Feet"".","/hLcKs6evdDddVrvbYUCZ9vtKWfT.jpg"
"Two of a Kind","86494","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]","God throws his hands up at the foolishness of humanity and orders the race destroyed. A trio of bleeding-heart angels strike a deal with him: if they can find just two good souls, the Lord will allow Earth to survive. Unfortunately, the angels have staked the future of the species on a thieving bank teller and an inventor/con-artist","/iHlsJ79gYOpAIaOJJg3ayEGVisI.jpg"
"Uncommon Valor","86508","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","A group of Vietnam War veterans re-unite to rescue one of their own left behind and taken prisoner by the Vietnamese...","/7zi8j8T7NKZlcREphMmiXdQKFx6.jpg"
"Valley Girl","86525","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.","/mQSrU9jerYSIOWeLBqFA1gcUU59.jpg"
"Videodrome","86541","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]","A sleazy cable-TV programmer begins to see his life and the future of media spin out of control in a very unusual fashion when he acquires a new kind of programming for his station.","/fl09Ai2lKPau49MdLp0pOc5rYlP.jpg"
